text,intent
KELANA ,address
JAYA ,address
47301 ,address
PETALING ,address
JAYA. ,address
SELANGOR ,address
08/02/2017 ,date
25.45 ,total
PREMIO ,company
Y ,company
SOON ,company
FATT ,company
S/B ,company
LOT ,address
1504 ,address
BATU ,address
8 ,address
1/2 ,address
JALAN ,address
KLANG ,address
LAMA ,address
46000 ,address
PETALING ,address
JAYA ,address
SELANGOR. ,address
362.50 ,total
362.50 ,total
9/2/2017 ,date
BEMED ,company
(SP) ,company
NO.49 ,address
JALAN ,address
DINAR ,address
G ,address
U3/G ,address
SUBANG ,address
PERDANA ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
02/JAN/2017 ,date
165.00 ,total
165.00 ,total
165.00 ,total
165.00 ,total
B ,company
& ,company
BEST ,company
RESTAURANT ,company
NO.12 ,address
JALAN ,address
SS4C/5 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DARUL ,address
EHSAN ,address
10/02/2017 ,date
10/02/2017 ,date
7.40 ,total
7.40 ,total
B ,company
& ,company
BEST ,company
RESTAURANT ,company
SS4C/5 ,address
PETALING ,address
JAYA ,address
DARUL ,address
EHSAN ,address
20/03/2017 ,date
20/03/2017 ,date
14.85 ,total
14.85 ,total
B ,company
& ,company
BEST ,company
RESTAURANT ,company
NO.12 ,address
JALAN ,address
SS4C/5 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DARUL ,address
EHSAN ,address
10/02/2017 ,date
10/02/2017 ,date
7.40 ,total
7.40 ,total
OLIVE9 ,company
PHARMACY ,company
SDN ,company
BHD ,company
69 ,address
JALAN ,address
NOVA ,address
U5/N ,address
SEKSYEN ,address
U5 ,address
SUBANG ,address
BE ,address
31/03/2017 ,date
12.15 ,total
SEGI ,company
CASH ,company
& ,company
CARRY ,company
SDN. ,company
BHD. ,company
PT17920 ,address
SEK ,address
U9 ,address
SHAH ,address
ALAM ,address
06/04/17 ,date
50.45 ,total
50.45 ,total
TANJONGMAS ,company
BOOKCENTRE ,company
(PJ) ,company
SDN ,company
BHD ,company
LOT ,address
F15 ,address
GIANT ,address
BANDAR ,address
PUTERI ,address
JALAN ,address
PUTERI ,address
1/1 ,address
BDR ,address
PUTERI ,address
47100 ,address
PUCHONG ,address
SELANGOR ,address
17/03/2017 ,date
62.00 ,total
62.00 ,total
62.00 ,total
BEMED ,company
(SP) ,company
SDN. ,company
BHD. ,company
NO.49 ,address
JALAN ,address
DINAR ,address
G ,address
U3/G ,address
SUBANG ,address
PERDANA ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
25/FEB/2017 ,date
217.00 ,total
217.00 ,total
SEGI ,company
CASH ,company
& ,company
CARRY ,company
SDN.BHD ,company
PT17920 ,address
SEKSYEN ,address
U9 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
05 ,date
JAN ,date
2017 ,date
12.60 ,total
SEGI ,company
CASH ,company
& ,company
CARRY ,company
SDN.BHD ,company
PT17920 ,address
SEKSYEN ,address
U9 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
04 ,date
JAN ,date
2017 ,date
20.05 ,total
GOLDEN ,company
ARCHES ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DAMANSARA ,address
25/12/2016 ,date
29.30 ,total
MEI ,company
LET ,company
RESTAURANT ,company
NO ,address
2 ,address
JALAN ,address
BULAN ,address
BM ,address
U5/BM ,address
SEKSYEN ,address
U5 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
NO ,address
22/01/2017 ,date
67.85 ,total
KING'S ,company
CONFECTIONERY ,company
S/B ,company
LOT ,address
NO. ,address
G23 ,address
GIANT ,address
KELANA ,address
JAYA ,address
LOT ,address
PT244 ,address
JLN ,address
PERBANDARAN ,address
SS6/4 ,address
PUSAT ,address
BANDAR ,address
KELANA ,address
JAYA ,address
PETALING ,address
7.50 ,total
7.50 ,total
7.50 ,total
7.50 ,total
YONG ,company
SOON ,company
FATT ,company
S/B ,company
LOT ,address
1504 ,address
BATU ,address
8 ,address
1/2 ,address
JALAN ,address
KLANG ,address
LAMA ,address
46000 ,address
PETALING ,address
JAYA ,address
SELANGOR. ,address
6/2/2017 ,date
758.70 ,total
758.70 ,total
AMPANG ,company
210 ,company
FIRST ,company
CITY ,company
PARKING ,company
SDN ,company
BHD ,company
A-09-10 ,address
PRIMA ,address
AVENUE ,address
THE ,address
TUBE ,address
1/39 ,address
DATARAN ,address
PRIMA ,address
47301 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DE ,address
16/04/2018 ,date
16/04/2018 ,date
PARKING ,company
PARKING ,company
RM7.00 ,total
RM7.00 ,total
RM7.00 ,total
GL ,company
HANDICRAFT ,company
& ,company
TAII ,company
ORING ,company
19 ,address
JALAN ,address
KANCIL ,address
OFF ,address
JALAN ,address
PUDU ,address
55100 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
27/03/2018 ,date
130.00 ,total
130.00 ,total
130.00 ,total
130.00 ,total
130.00 ,total
GL ,company
HANDICRAFT ,company
& ,company
TAII ,company
ORING ,company
19 ,address
JALAN ,address
KANCIL ,address
OFF ,address
JALAN ,address
PUDU ,address
55100 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
09/04/2018 ,date
104.00 ,total
104.00 ,total
104.00 ,total
104.00 ,total
104.00 ,total
ARTRANGE ,company
STATIONERS ,company
& ,company
PRINT ,company
SDN ,company
BHD ,company
44 ,address
JALAN ,address
SS21/58 ,address
DAMANSARA ,address
UTAMA ,address
47400 ,address
PETALING ,address
JAYA ,address
10/04/2017 ,date
15.40 ,total
15.40 ,total
15.40 ,total
TIMES ,company
BOOKSTORES ,company
LOT ,address
F21 ,address
22 ,address
CITTA ,address
MALL ,address
NO ,address
1 ,address
JLN ,address
PJU ,address
1A/4 ,address
47301 ,address
NO ,address
1 ,address
1 ,address
1 ,address
1 ,address
12.37 ,total
23/04/2017 ,date
TOKYO ,company
KITCHEN ,company
(CITTA ,company
MALL) ,company
TOKYO ,company
KITCHEN ,company
SDN ,company
BHD ,company
G-26 ,address
GRD ,address
FLOOR ,address
CITTA ,address
MALL ,address
NO ,address
1 ,address
JALAN ,address
PJU ,address
1A/4B ,address
JLN ,address
PJU ,address
1 ,address
ARA ,address
DAMANSARA ,address
47301 ,address
PETALING ,address
SELANGOR. ,address
NO ,address
23-04-2017 ,date
1 ,address
1 ,address
1 ,address
1 ,address
113.80 ,total
113.80 ,total
23-04-2017 ,date
113.80 ,total
BEMED ,company
(SP) ,company
SDN. ,company
BHD. ,company
NO.49 ,address
JALAN ,address
DINAR ,address
G ,address
U3/G ,address
SUBANG ,address
PERDANA ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
15/APR/2017 ,date
635.00 ,total
635.00 ,total
635.00 ,total
YONG ,company
CEN ,company
ENTERPRISE ,company
9 ,address
JALAN ,address
SUBANG ,address
JASA ,address
3 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
25/04/2017 ,date
94.00 ,total
94.00 ,total
BILLION ,company
SIX ,company
ENTERPRISE ,company
NO ,address
3 ,address
JALAN ,address
TAMAN ,address
JASA ,address
2 ,address
SECTION ,address
U6 ,address
40150 ,address
SHAH ,address
ALAM. ,address
NO ,address
04/05/2017 ,date
12.00 ,total
12.00 ,total
12.00 ,total
12.00 ,total
3 ,address
AMANO ,company
MALAYSIA ,company
SDN ,company
BHD ,company
12 ,address
JALAN ,address
PENGACARA ,address
U1/48 ,address
TEMASYA ,address
INDUSTRIAL ,address
PARK ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
RM3.00 ,total
30/04/2017 ,date
30/04/2017 ,date
RM3.00 ,total
RM3.00 ,total
AMANO ,company
MALAYSIA ,company
SDN ,company
BHD ,company
12 ,address
JALAN ,address
PENGACARA ,address
U1/48 ,address
TEMASYA ,address
INDUSTRIAL ,address
PARK ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
RM1.00 ,total
30/04/2017 ,date
30/04/2017 ,date
RM1.00 ,total
RM1.00 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1313-SUBANG ,address
BESTARI ,address
05-05-17 ,date
42.35 ,total
42.35 ,total
PERNIAGAAN ,company
RIANG ,company
RIA ,company
NO7 ,address
JLN ,address
UERO ,address
SHAH ,address
ALAM. ,address
22.60 ,total
10-05-2017 ,date
BEMED ,company
(SP) ,company
SDN. ,company
BHD. ,company
NO.49 ,address
JALAN ,address
DINAR ,address
G ,address
U3/G ,address
SUBANG ,address
PERDANA ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
14/MAY/2017 ,date
191.20 ,total
191.20 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1032-SUBANG ,address
PERDANA ,address
21-05-17 ,date
20.80 ,total
HERO ,company
DISTRIBUTION ,company
SDN ,company
BHD ,company
4243 ,address
COMPLEKS ,address
PERNIAGAAN ,address
SRI ,address
GAYA ,address
JLN ,address
TMN ,address
SUBANG ,address
JASA ,address
3 ,address
40150 ,address
SELANGOR ,address
17/05/17 ,date
3 ,address
41.50 ,total
41.50 ,total
SEGI ,company
CASH ,company
& ,company
CARRY ,company
SDN. ,company
BHD. ,company
PT17920 ,address
SEK ,address
U9 ,address
SHAH ,address
ALAM ,address
25 ,date
MAY ,date
2017 ,date
118.35 ,total
118.35 ,total
BROADVIEW ,company
MARKETING ,company
SDN ,company
NO. ,address
9-G ,address
JALAN ,address
DINAR ,address
D ,address
U3/D ,address
TAMAN ,address
SUBANG ,address
PERDANA ,address
SEK ,address
U3 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
15/05/2017 ,date
4.70 ,total
4.70 ,total
4.70 ,total
4.70 ,total
4.70 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO. ,address
2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
NO. ,address
12-11-2017 ,date
62.80 ,total
62.80 ,total
62.80 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1214-JINJANG ,address
UTARA ,address
22-11-17 ,date
182.00 ,total
182.00 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1214-JINJANG ,address
UTARA ,address
01-11-17 ,date
52.10 ,total
IN-SPARKLE ,company
TRADING ,company
SDN ,company
BHD ,company
NO.LOT ,address
24 ,address
BATU ,address
11 ,address
KAMPUNG ,address
DATO ,address
UJANG ,address
BALAKONG ,address
43200 ,address
CHERAS ,address
SEL. ,address
21/10/2017 ,date
250.00 ,total
250.00 ,total
250.00 ,total
250.00 ,total
ELKEN ,company
SERVICE ,company
ELKEN ,company
SERVICE ,company
SDN ,company
BHD ,company
NO ,address
2-1 ,address
JALAN ,address
3/137B ,address
BATU ,address
5 ,address
JALAN ,address
KELANG ,address
LAMA ,address
58000 ,address
KUALA ,address
LUMPUR ,address
NO ,address
10 ,date
OCT ,date
2017 ,date
NO ,address
NO ,address
JALAN ,address
KUALA ,address
250.00 ,total
250.00 ,total
250.00 ,total
250.00 ,total
SERVICE ,company
SERVICE ,company
SERVICE ,company
FIVE ,company
STAR ,company
CASH ,company
& ,address
CARRY ,company
G.23 ,address
& ,address
G.22 ,address
PLAZA ,address
SERI ,address
SETIA ,address
NO.1 ,address
JALAN ,address
SS ,address
9/1 ,address
47300 ,address
PJ ,address
19/06/17 ,date
45.00 ,total
45.00 ,total
CASH ,company
45.00 ,total
BROADVIEW ,company
MARKETING ,company
SDN ,company
NO. ,address
9-G ,address
JALAN ,address
DINAR ,address
D ,address
U3/D ,address
TAMAN ,address
SUBANG ,address
PERDANA ,address
SEK ,address
U3 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
03/06/2017 ,date
18.00 ,total
18.00 ,total
18.00 ,total
18.00 ,total
18.00 ,total
BEMED ,company
(SP) ,company
SDN. ,company
BHD. ,company
NO.49 ,address
JALAN ,address
DINAR ,address
G ,address
U3/G ,address
SUBANG ,address
PERDANA ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
D.E. ,address
14/JUN/2017 ,date
165.00 ,total
165.00 ,total
165.00 ,total
165.00 ,total
165.00 ,total
SUPER.SEVEN ,company
CASH ,company
& ,company
CARRY ,company
SDN ,company
BHD ,company
NO. ,address
1 ,address
JALAN ,address
EURO ,address
1 ,address
OFF ,address
JALAN ,address
BATU ,address
TIGA ,address
SUNGAI ,address
BULOH ,address
SEKSYEN ,address
U3 ,address
SHAH ,address
ALAM ,address
40150 ,address
22-06-2017 ,date
RM28.05 ,total
CASH ,company
CASH ,company
RM28.05 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1214-JINJANG ,address
UTARA ,address
10-05-17 ,date
11.50 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1422-TMN ,address
DESA ,address
JAYA ,address
10-05-17 ,date
72.75 ,total
S&Y ,company
STATIONERY ,company
JALAN ,address
BULAN ,address
BM ,address
U5/BM ,address
BANDAR ,address
PINGGIRAN ,address
SUBANG ,address
SEKSYEN ,address
U5 ,address
40150 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
05-JAN-2017 ,date
72.00 ,total
72.00 ,total
FIVE ,company
STAR ,company
CASH ,company
& ,address
CARRY ,company
G.23 ,address
& ,address
G.22 ,address
PLAZA ,address
SERI ,address
SETIA ,address
NO.1 ,address
JALAN ,address
SS ,address
9/1 ,address
47300 ,address
PJ ,address
SELANGOR. ,address
19/01/17 ,date
19.80 ,total
19.80 ,total
CASH ,company
KING'S ,company
CONFECTIONERY ,company
S/B ,company
NO. ,address
20-A1 ,address
JALAN ,address
SS6/3 ,address
KELANA ,address
JAYA ,address
47301 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
D.E. ,address
19.20 ,total
19.20 ,total
19.20 ,total
B ,company
& ,company
BEST ,company
RESTAURANT ,company
NO.12 ,address
JALAN ,address
SS4C/5 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
DARUL ,address
EHSAN ,address
22/04/2017 ,date
22/04/2017 ,date
22.25 ,total
22.25 ,total
DI ,company
HUAN ,company
YA ,company
RESTAURANT ,company
5 ,address
JALAN ,address
PERMAS ,address
10/5 ,address
BANDAR ,address
BARU ,address
PERMAS ,address
JAYA ,address
81750 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
07/04/2018 ,date
35.00 ,total
RESTORAN ,company
SIAM ,company
VILLAGE ,company
JALAN ,address
PERMAS ,address
10/7 ,address
PERMAS ,address
JAYA ,address
81750 ,address
JOHOR ,address
BAHRU. ,address
27/04/2018 ,date
275.90 ,total
275.90 ,total
275.90 ,total
275.90 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
02 ,date
APR ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.20 ,total
$8.20 ,total
$8.20 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
03 ,date
APR ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$7.10 ,total
$7.10 ,total
$7.10 ,total
$7.10 ,total
$7.10 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
09 ,date
APR ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.20 ,total
$8.20 ,total
$8.20 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
10 ,date
APR ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$7.60 ,total
$7.60 ,total
$7.60 ,total
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
11 ,date
APR ,date
2018 ,date
12 ,address
JALAN ,address
TAMPOI ,address
7/4 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
TAMPOI ,address
81200 ,address
JOHOR ,address
BAHRU ,address
JOHOR ,address
$8.20 ,total
$8.20 ,total
$8.20 ,total
HASHA ,company
PETROKIOSK ,company
LOT ,address
PTD ,address
198718 ,address
TMN ,address
SIERRA ,address
P ,address
81750 ,address
MASAI ,address
JOHOR ,address
50.00 ,total
50.00 ,total
50.00 ,total
50.00 ,total
BHPETROL ,company
PERMAS ,address
JAYA ,company
2 ,company
LOT ,address
PTD ,address
101051 ,address
JALAN ,address
PERMAS ,address
10/10 ,address
MASAI ,address
JOHOR ,address
10-04-2018 ,date
50.00 ,total
50.00 ,total
LAVENDER ,company
CONFECTIONERY ,company
& ,address
BAKERY ,company
S/B ,company
LOT ,address
G29 ,address
& ,address
G30 ,address
AEON ,address
MALL ,address
TEBRAU ,address
CITY ,address
NO. ,address
1 ,address
JALAN ,address
DESA ,address
TEBRAU ,address
TAMAN ,address
DESA ,address
TEBRAU ,address
81100 ,address
JOHOR ,address
BAHRU. ,address
14/04/2018 ,date
1 ,address
1 ,address
12.30 ,total
LAVENDER ,company
UNIHAKKA ,company
INTERNATIONAL ,company
SDN ,company
BHD ,company
18 ,date
APR ,date
2018 ,date
12 ,address
JALAN ,address
