text,intent
NO 3  JALAN TEMENGGUNG 27/9    ,address
BANDAR MAHKOTA CHERAS     ,address
43200 SELANGOR.    ,address
15.00    ,total
15.00    ,total
15.00    ,total
15.00    ,total
15.00    ,total
11-06-2018    ,date
15.00    ,total
15.00    ,total
LEONG HENG SHELL SERVICE STATION    ,company
LOT 26151 BANDAR SG LONG     ,address
11 1/4 MILES CHERAS     ,address
43000 KAJANG  SELANGOR    ,address
50.00 C    ,total
50.00    ,total
50.00    ,total
50.00    ,total
20/06/18 00:05 90554 01 4145    ,date
PROSPER NIAGA    ,company
LOT PT 1138  PT 33122     ,address
BANDAR MAHKOTA CHERAS    ,address
43200 CHERAS  SELANGOR    ,address
100.00 K    ,total
100.00    ,total
100.00    ,total
100.00    ,total
26/06/18 22:40 45107 02 9577    ,date
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.80    ,total
4.80    ,total
4.80    ,total
4.80    ,total
4.80    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
6.70    ,total
6.70    ,total
6.70    ,total
6.70    ,total
6.70    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.60    ,total
4.60    ,total
4.60    ,total
4.60    ,total
4.60    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.10    ,total
4.10    ,total
4.10    ,total
4.10    ,total
4.10    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
7.80    ,total
7.80    ,total
7.80    ,total
7.80    ,total
7.80    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
9.60    ,total
9.60    ,total
9.60    ,total
9.60    ,total
9.60    ,total
MIZU MENTAI SDN. BHD. (1248446-V)    ,company
NO: 1-1&2 GROUND FLOOR     ,address
JLN TEMENGGUNG 13/9     ,address
43200 CHERAS SELANGOR.    ,address
68.00    ,total
04-06-2018    ,date
68.00    ,total
MR. D.I.Y. (KUCHAI) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
8.95    ,total
8.95    ,total
15-06-18 17:12 SH02 B003    ,date
MR. D.I.Y. (KUCHAI) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
30-06-18 13:27 SH01 B003    ,date
99 SPEED MART S/B (519537-X)    ,company
LOT P.T. 2811  JALAN ANGSA     ,address
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1237-TMN INDAH PERDANA    ,address
02-05-18    ,date
23.60    ,total
23.60    ,total
99 SPEED MART S/B (519537-X)    ,company
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1237-TMN INDAH PERDANA    ,address
05-05-18    ,date
137.15    ,total
99 SPEED MART S/B (519537-X)    ,company
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1237-TMN INDAH PERDANA.    ,address
13-05-18    ,date
22.90    ,total
99 SPEED MART S/B (519537-X)    ,company
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1237-TMN INDAH PERDANA    ,address
04-06-18    ,date
23.40    ,total
23.40    ,total
99 SPEED MART S/B (519537-X)    ,company
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1237-TMN INDAH PERDANA    ,address
04-06-18    ,date
20.90    ,total
20.90    ,total
MR. D.I.Y. (KUCHAI) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
11-06-18 17:17 SH02 B003    ,date
MR. D.I.Y. (KUCHAI) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
17.45    ,total
17.45    ,total
25-06-18 11:25 SH01 B003    ,date
FILL IN ENTERPRISE    ,company
LOT 2407  JALAN DUA    ,address
52100 KEPONG BARU  KL    ,address
100.00 C    ,total
100.00    ,total
100.00    ,total
100.00    ,total
03/06/18 00:23 34001 01 5093    ,date
C W KHOO HARDWARE SDN BHD    ,company
NO.50  JALAN PBS 14/11     ,address
KAWASAN PERINDUSTRIAN BUKIT SERDANG     ,address
19.00    ,total
19.00    ,total
DION REALTIES SDN BHD (CO. NO:20154-T)    ,address
MENARA DION #02-03  LEVEL 2     ,address
27  JALAN SULTAN ISMAIL     ,address
50250 KUALA LUMPUR.    ,address
30/05/18 11:01    ,date
5.00 RM    ,total
30/05/18 10:45 - 30/05/18 11:01    ,date
5.00 RM    ,total
5.00 RM    ,total
DION REALTIES SDN BHD (CO. NO:20154-T)    ,address
MENARA DION #02-03  LEVEL 2     ,address
27  JALAN SULTAN ISMAIL     ,address
50250 KUALA LUMPUR.    ,address
28/05/18 11:41    ,date
5.00 RM    ,total
28/05/18 11:23 - 28/05/18 11:40    ,date
5.00 RM    ,total
5.00 RM    ,total
SANJUNG REALITI SDN. BHD. (779763-K)    ,company
CAR PARK OFFICE  BASEMANT 1     ,address
LABUHRAYA SPRINT  PJU6A     ,address
47400 PETALING JAYA  SELANGOR    ,address
27/06/18 10:08    ,date
1.50 RM    ,total
27/06/18 09:49 - 27/06/18 10:08    ,date
1.50 RM    ,total
C W KHOO HARDWARE SDN BHD    ,company
NO.50  JALAN PBS 14/11     ,address
KAWASAN PERINDUSTRIAN BUKIT SERDANG     ,address
48.00    ,total
48.00 SR    ,total
48.00    ,total
48.00    ,total
48.00    ,total
48.00    ,total
DION REALTIES SDN BHD (CO. NO:20154-T)    ,address
MENARA DION #02-03  LEVEL 2     ,address
27  JALAN SULTAN ISMAIL     ,address
50250 KUALA LUMPUR.    ,address
25/06/18 11:18    ,date
5.00 RM    ,total
25/06/18 11:03 - 25/06/18 11:18    ,date
5.00 RM    ,total
5.00 RM    ,total
MR. D.I.Y. (M) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KP8 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
17-06-18 12:56 SH01 ZJ42    ,date
OASIS VILLAGE    ,address
LOUNGE 2  GROUND FLOOR  OASIS VILLAGE NO 2     ,address
JALAN PJU 1A/7A  OASIS SQUARE OASIS DAMANSARA.     ,address
47301 PETALING JAYA SELANGOR    ,address
MYNEWS RETAIL SB(306295-X) FKA BISON STORES SB    ,company
7.70    ,total
7.70    ,total
7.70    ,total
29/06/2018 8:26:57 AM    ,date
OGN GROUP SDN BHD    ,company
NO.29M JALAN DINAR G U3/G SEKSYEN U3     ,address
SUBANG PERDANA  40150 SHAH ALAM    ,address
28.30    ,total
OGN GROUP SDN BHD    ,company
NO.29M  JALAN DINAR G U3/G  SEKSYEN U3     ,address
SUBANG PERDANA  40150 SHAH ALAM    ,address
52.40    ,total
52.40    ,total
52.40    ,total
PANDAH INDAH PULAU KETAM RESTAURANT    ,address
M4-A-8  JALAN PANDAH INDAH 4/1A     ,address
PANDAH INDAH  55100 KUALA LUMPUR     ,address
93.00    ,total
93.00    ,total
RESTAURANT JIAWEI    ,company
JIAWEI HOUSE    ,company
13  JLN TASIK UTAMA 8    ,address
MEDAN NIAGA DAMAI SG BESI    ,address
57000 KL    ,address
11/5/2018 13:14:32    ,date
99 SPEED MART S/B (519537-X)    ,company
LOT P.T. 2811  JALAN ANGSA     ,address
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1249-TMN PANDAN CAHAYA    ,address
03-05-18    ,date
19.90    ,total
19.90    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
NO.1  TAMAN SRI DENGKIL  JALAN AIR HITAM    ,address
43800 DENGKIL  SELANGOR.    ,address
65.70    ,total
28-04-2018    ,date
65.70    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
43800 DENGKIL  SELANGOR.    ,address
1    ,address
1    ,address
1    ,address
1    ,address
52.00    ,total
52.00    ,total
52.00    ,total
05-06-2018    ,date
52.00    ,total
52.00    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
43800 DENGKIL  SELANGOR.    ,address
1    ,address
1    ,address
1    ,address
1    ,address
1    ,address
71.00    ,total
22-05-2018    ,date
71.00    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
43800 DENGKIL  SELANGOR.    ,address
1    ,address
1    ,address
1    ,address
1    ,address
1    ,address
112.35    ,total
28-05-2018    ,date
112.35    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
43800 DENGKIL  SELANGOR.    ,address
1    ,address
1    ,address
1    ,address
42.40    ,total
42.40    ,total
19-05-2018    ,date
42.40    ,total
MEGAH RETAIL SDN BHD    ,company
3-7  GROUND FLOOR     ,address
JLN PURTA DENGKIL 1    ,address
TMN PUTRA DENGKIL    ,address
43800 DENGKIL  SELANGOR DARUL EHSAN    ,address
09/05/2018    ,date
1    ,address
1    ,address
4.70    ,total
99 SPEED MART S/B (519537-X)    ,company
LOT P.T. 2811  JALAN ANGSA     ,address
TAMAN BERKELEY    ,address
41150 KLANG  SELANGOR    ,address
1225-DENGKIL    ,address
27.90    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR    ,address
DENGKIL SELANGOR    ,address
87.45    ,total
87.45    ,total
87.45    ,total
87.45    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
190.80    ,total
190.80    ,total
190.80    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
121.90    ,total
121.90    ,total
121.90    ,total
121.90    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
178.08    ,total
178.08    ,total
178.08    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
361.46    ,total
361.46    ,total
361.46    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
404.39    ,total
404.39    ,total
404.39    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
162.71    ,total
162.71    ,total
162.71    ,total
KEDAI PAPAN YEW CHUAN    ,company
LOT 276 JALAN BANTING    ,address
43800 DENGKIL  SELANGOR.    ,address
DENGKIL SELANGOR    ,address
68.90    ,total
68.90    ,total
68.90    ,total
68.90    ,total
68.90    ,total
GH DISTRIBUTOR & MARKETING SDN BHD    ,company
216  MACALISTER ROAD  10400 PENANG.    ,address
10400 PENANG.    ,address
20/06/2018 #1    ,date
20/06/2018 12:56 PM    ,date
85.20    ,total
85.20    ,total
85.20    ,total
AMTECH ELECTRICAL SUPPLIES    ,company
107  JALAN BANDAR RAWANG 2     ,address
PUSAT BANDAR RAWANG     ,address
48000 RAWANG  SELANGOR D E    ,address
136.00    ,total
136.00    ,total
136.00    ,total
KT WONG TRADING (001904043-H)    ,company
22  JALAN PERINDUSTRIAN HIJAU 5     ,address
TAMAN PERINDUSTRIAN HIJAU     ,address
09/06/2018 12:17:20 PM    ,date
489.30    ,total
489.30    ,total
489.30    ,total
09/06/2018    ,date
489.30    ,total
POPULAR BOOK    ,company
CO. (M) SDN BHD    ,company
NO 8  JALAN 7/118B  DESA TUN RAZAK    ,address
56000 KUALA LUMPUR  MALAYSIA    ,address
03/04/18 19:19    ,date
7.30 T    ,total
7.30    ,total
OCEAN LC PACKAGING ENTERPRISE    ,company
41-1  JLN RADIN ANUM 2  SRI    ,address
PETALING  57000 KUALA LUMPUR.    ,address
27/06/2018    ,date
RM152.00    ,total
RM152.00    ,total
RM152.00    ,total
RM152.00    ,total
MR. D.I.Y. (M) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
15-07-18    ,date
PASAR RAYA MEGA MAJU    ,company
(SEMENYIH) SDN BHD    ,company
NO 24  25 & 26     ,address
JALAN PUSAT PERNIAGAAN BUNGA RAYA 4     ,address
PUSAT PERNIAGAAN BUNGA RAYA     ,address
4    ,address
30.45    ,total
30.45    ,total
30.45    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
43800 DENGKIL  SELANGOR.    ,address
14-06-2018 20:41:44    ,date
1    ,address
1    ,address
1    ,address
1    ,address
1    ,address
59.00    ,total
59.00    ,total
59.00    ,total
59.00    ,total
59.00    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
NO.1  TAMAN SRI DENGKIL  JALAN AIR HITAM    ,address
43800 DENGKIL  SELANGOR.    ,address
35.00    ,total
35.00    ,total
35.00    ,total
13-06-2018    ,date
35.00    ,total
35.00    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
NO.1  TAMAN SRI DENGKIL  JALAN AIR HITAM    ,address
43800 DENGKIL  SELANGOR.    ,address
87.45    ,total
87.45    ,total
30-05-2018    ,date
87.45    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
NO.1  TAMAN SRI DENGKIL  JALAN AIR HITAM    ,address
43800 DENGKIL  SELANGOR.    ,address
58.00    ,total
58.00    ,total
58.00    ,total
17-06-2018    ,date
58.00    ,total
58.00    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
NO.1  TAMAN SRI DENGKIL  JALAN AIR HITAM    ,address
43800 DENGKIL  SELANGOR.    ,address
148.50    ,total
148.50    ,total
148.50    ,total
15-06-2018    ,date
148.50    ,total
148.50    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
43800 DENGKIL  SELANGOR.    ,address
1    ,address
1    ,address
1    ,address
38.00    ,total
38.00    ,total
38.00    ,total
20-06-2018    ,date
38.00    ,total
38.00    ,total
ONE ONE THREE SEAFOOD RESTAURANT SDN BHD    ,company
NO.1  TAMAN SRI DENGKIL  JALAN AIR HITAM    ,address
43800 DENGKIL  SELANGOR.    ,address
179.50    ,total
179.50    ,total
179.50    ,total
23-06-2018    ,date
179.50    ,total
179.50    ,total
GL HANDICRAFT & TAIL ORING    ,company
19  JALAN KANCIL     ,address
OFF JALAN PUDU     ,address
55100 KUALA LUMPUR    ,address
MALAYSIA    ,address
20/03/2018 13:01    ,date
102.00    ,total
102.00    ,total
102.00    ,total
102.00    ,total
102.00    ,total
LIAN HING STATIONERY SDN BHD    ,company
NO.32 & 33  JALAN SR 1/9  SEKSYEN 9     ,address
TAMAN SERDANG RAYA     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
DARUL EHSAN    ,address
27/03/2018    ,date
SR    ,address
12.00    ,total
12.00    ,total
12.00    ,total
